rep,n,runtime
21,32,297.5653431415558
21,40,351.6958682537079
21,50,578.7934472560883
21,64,873.4697663784027
21,80,1270.2437222003937
21,101,2046.766092777252
21,128,3682.6599166393285
22,2,3.5093772411346436
22,3,7.158944129943848
22,4,9.698144912719727
22,5,12.725911378860474
22,6,17.018291234970093
22,8,28.79922342300415
22,10,28.97000217437744
22,12,38.31231880187988
22,16,73.00712442398071
22,20,123.25728249549867
22,25,135.91533517837524
22,32,279.6051218509674
22,40,399.46809101104736
22,50,556.4190225601196
22,64,907.760730266571
22,80,1418.5262954235077
22,101,2173.8401503562927
22,128,3176.2554614543915
23,2,2.590169668197632
23,3,6.560890436172485
23,4,6.763336896896362
23,5,9.116504430770874
23,6,14.27703857421875
23,8,19.773907899856567
23,10,25.085087776184082
23,12,32.07773685455322
23,16,69.65625953674316
23,20,146.46453189849854
23,25,271.9687023162842
23,32,375.84743762016296
23,40,544.9017088413239
23,50,818.7402265071869
23,64,1194.5073974132538
23,80,1628.5621254444122
23,101,2210.8353502750397
23,128,3582.0647461414337
24,2,3.884958267211914
24,3,6.548190593719482
24,4,11.223261594772339
24,5,11.43273663520813
24,6,14.883197546005249
24,8,30.434979915618896
24,10,45.11268949508667
24,12,40.696614265441895
24,16,86.54070019721985
24,20,97.56993222236633
24,25,160.72031927108765
24,32,243.61311531066895
24,40,374.10759806632996
24,50,609.839724779129
24,64,973.9882910251619
24,80,1515.0649585723877
24,101,2201.7069787979126
24,128,3652.4199774265285
25,2,3.0878682136535645
25,3,5.2827231884002686
25,4,7.7604780197143555
25,5,11.216938734054565
25,6,15.062090635299683
25,8,23.750391960144043
25,10,35.31066083908081
25,12,37.971659898757935
25,16,83.71183371543884
25,20,112.23613715171814
25,25,155.269526720047
25,32,197.37276434898376
25,40,293.063791513443
25,50,443.1914165019989
25,64,650.1329984664917
25,80,1052.3750562667847
25,101,1684.5394201278687
25,128,4696.5012719631195
26,2,3.9867026805877686
26,3,9.845245122909546
26,4,10.090236902236938
26,5,12.064252138137817
26,6,21.713834047317505
26,8,21.35750913619995
26,10,46.74073052406311
26,12,40.85773539543152
26,16,76.65483927726746
26,20,111.88870000839233
26,25,191.4273738861084
26,32,271.7030963897705
26,40,450.91947054862976
26,50,584.279953956604
26,64,875.4765386581421
26,80,1387.5601592063904
26,101,2247.3574595451355
26,128,3823.7585632801056
27,2,4.494379997253418
27,3,4.7484657764434814
27,4,10.269107341766357
27,5,10.540853261947632
27,6,14.212092876434326
27,8,20.922642707824707
27,10,33.4839551448822
27,12,40.551225900650024
27,16,88.37453627586365
27,20,122.94415259361267
27,25,186.63363599777222
27,32,254.1327919960022
27,40,426.4254400730133
27,50,605.413595199585
27,64,941.6808426380157
27,80,1385.8830709457397
27,101,2280.99351644516
27,128,3045.564040184021
28,2,3.012228488922119
28,3,5.45972752571106
28,4,7.350118398666382
28,5,10.716936111450195
28,6,14.769852876663208
28,8,18.94793939590454
28,10,24.326484441757202
28,12,43.51953315734863
28,16,99.08959317207336
28,20,155.46957397460938
28,25,290.43689465522766
28,32,404.4764313697815
28,40,578.5998561382294
28,50,831.1330995559692
28,64,1137.6752531528473
28,80,1613.5229661464691
28,101,2312.0620663166046
28,128,3822.491174697876
29,2,3.794419050216675
29,3,6.14005184173584
29,4,11.90161418914795
29,5,12.393652439117432
29,6,15.248931169509888
29,8,24.851240634918213
29,10,31.473581075668335
29,12,62.9716055393219
29,16,93.65980863571167
29,20,114.83144974708557
29,25,177.3177134990692
29,32,305.6356556415558
29,40,384.0093984603882
29,50,549.4606158733368
29,64,911.7969648838043
29,80,1229.6060814857483
29,101,2279.4400293827057
29,128,3944.4170002937317
30,2,3.6115682125091553
30,3,6.537177562713623
30,4,8.670430898666382
30,5,11.856603384017944
30,6,21.876659631729126
30,8,20.404953956604004
30,10,30.721609354019165
30,12,37.640645027160645
30,16,65.51634955406189
30,20,90.06353688240051
30,25,127.43811440467834
30,32,200.78748488426208
30,40,281.4178078174591
30,50,452.13054728507996
30,64,731.5033338069916
30,80,1034.846787929535
30,101,1497.647076368332
30,128,5089.221284151077
31,2,4.467055797576904
31,3,7.659809112548828
31,4,11.454168319702148
31,5,13.357359409332275
31,6,17.16893243789673
31,8,27.412943363189697
31,10,36.45304989814758
31,12,50.55998706817627
31,16,74.17975401878357
31,20,108.71229767799377
31,25,185.96147871017456
31,32,277.1592047214508
31,40,406.32659220695496
31,50,649.0760962963104
31,64,916.9910681247711
31,80,1365.5456681251526
31,101,2094.676467180252
31,128,4115.695410490036
32,2,4.1493072509765625
32,3,6.6149842739105225
32,4,7.989670753479004
32,5,16.530654191970825
32,6,27.548131704330444
32,8,31.952108144760132
32,10,33.33454203605652
32,12,49.511378049850464
32,16,62.8011543750763
32,20,108.62000775337219
32,25,202.26096415519714
32,32,296.0983645915985
32,40,396.2320222854614
32,50,576.2104895114899
32,64,947.2785172462463
32,80,1445.3248479366302
32,101,2154.770009279251
32,128,2885.114107608795
33,2,2.899785041809082
33,3,4.544817686080933
33,4,6.594720840454102
33,5,9.686506986618042
33,6,15.653871297836304
33,8,17.972338438034058
33,10,24.302470684051514
33,12,43.38455772399902
33,16,63.235360622406
33,20,140.62293028831482
33,25,224.8353133201599
33,32,421.82189440727234
33,40,569.7242224216461
33,50,844.3984253406525
33,64,1163.6728661060333
33,80,1554.3482174873352
33,101,2182.740094900131
33,128,3901.6596462726593
34,2,4.118265151977539
34,3,7.446410179138184
34,4,9.311237096786499
34,5,11.609445095062256
34,6,14.57151746749878
34,8,22.58648443222046
34,10,30.430880546569824
34,12,53.19982576370239
34,16,72.07453608512878
34,20,112.88204550743103
34,25,164.42337846755981
34,32,257.15573930740356
34,40,461.7062203884125
34,50,552.6126115322113
34,64,909.1134519577026
34,80,1250.1417582035065
34,101,2303.3831131458282
34,128,3759.6989238262177
35,2,3.724621295928955
35,3,7.252701997756958
35,4,9.373615980148315
35,5,12.21518874168396
35,6,13.521986484527588
35,8,21.814090728759766
35,10,31.34406280517578
35,12,47.93710899353027
35,16,71.55470204353333
35,20,108.60211420059204
35,25,146.20160126686096
35,32,211.18457508087158
35,40,293.9020845890045
35,50,420.1071105003357
35,64,665.196409702301
35,80,965.5351059436798
35,101,1523.6914739608765
35,128,2749.882006883621
36,2,5.771214008331299
36,3,7.807259798049927
36,4,10.963812828063965
36,5,15.721046924591064
36,6,20.670572757720947
36,8,30.119105577468872
36,10,42.27263951301575
36,12,79.48335075378418
36,16,121.58243489265442
36,20,189.92829418182373
36,25,259.7286047935486
36,32,428.58757853507996
36,40,574.107296705246
36,50,762.4937703609467
36,64,1226.4214160442352
36,80,1558.2824075222015
36,101,2237.3862855434418
36,128,3863.495237588882
37,2,5.048468351364136
37,3,7.841214179992676
37,4,12.136452436447144
37,5,14.056030511856079
37,6,16.15684723854065
37,8,23.01413655281067
37,10,33.082762002944946
37,12,37.224106788635254
37,16,67.22417044639587
37,20,103.29831218719482
37,25,187.1496102809906
37,32,256.55101585388184
37,40,399.54595613479614
37,50,667.7714922428131
37,64,874.1663906574249
37,80,1439.5340342521667
37,101,2319.8853974342346
37,128,3861.2918839454646
38,2,3.401468276977539
38,3,4.639759063720703
38,4,6.725092887878418
38,5,10.532504081726074
38,6,12.539707660675049
38,8,16.42626714706421
38,10,33.66839265823364
38,12,41.33923125267029
38,16,48.43541479110718
38,20,144.01868891716003
38,25,235.66101813316345
38,32,426.02960324287415
38,40,553.9250123500824
38,50,803.9727647304535
38,64,1199.8614897727966
38,80,1520.32066488266
38,101,2290.9773077964783
38,128,3628.9421417713165
39,2,4.124594211578369
39,3,6.0670671463012695
39,4,11.91618275642395
39,5,10.052012920379639
39,6,21.646772861480713
39,8,28.480791091918945
39,10,34.63166809082031
39,12,33.205039262771606
39,16,71.35261559486389
39,20,85.65163469314575
